fecha,inflacion,comercial_desembolso_total,consumo_desembolso_total,hipotecaria_desembolso_total,credito_productivo_desembolso_total,total_desembolso_total,comercial_tasa_ponderada,consumo_tasa_ponderada,hipotecaria_tasa_ponderada,credito_productivo_tasa_ponderada,total_tasa_ponderada,comercial_n_creditos,consumo_n_creditos,hipotecaria_n_creditos,credito_productivo_n_creditos,total_n_creditos,gr_comercial_desembolso_total,gr_consumo_desembolso_total,gr_hipotecaria_desembolso_total,gr_credito_productivo_desembolso_total,gr_total_desembolso_total,gr_comercial_tasa_ponderada,gr_consumo_tasa_ponderada,gr_hipotecaria_tasa_ponderada,gr_credito_productivo_tasa_ponderada,gr_total_tasa_ponderada,gr_comercial_n_creditos,gr_consumo_n_creditos,gr_hipotecaria_n_creditos,gr_credito_productivo_n_creditos,gr_total_n_creditos,rgr_comercial_desembolso_total,rgr_consumo_desembolso_total,rgr_hipotecaria_desembolso_total,rgr_credito_productivo_desembolso_total,rgr_total_desembolso_total,r_comercial_tasa_ponderada,r_consumo_tasa_ponderada,r_credito_productivo_tasa_ponderada,r_hipotecaria_tasa_ponderada,r_total_tasa_ponderada,sh_comercial_desembolso_total,sh_consumo_desembolso_total,sh_hipotecaria_desembolso_total,sh_credito_productivo_desembolso_total
2002-05-01, 5.8379, 4383.5819, 5117.4055,  71.7827,  12.7953, 9585.5654,13.7124,27.4251,12.7706,27.2970,21.0443,,,,,,,,,,,,,,,,,,,,,,,,,, 7.4402,20.3965,20.2754, 6.5503,14.3676,45.7311,53.3866,0.7489,0.1335
2002-06-01, 6.2489, 3993.7499, 7568.8321,  55.3403,   9.8845,11627.8067,11.1457,21.9256,12.7116,26.7820,18.1833,,,,,,,,,,,,,,,,,,,,,,,,,, 4.6088,14.7547,19.3255, 6.0826,11.2325,34.3465,65.0925,0.4759,0.0850
2002-07-01, 6.1571, 3155.7905, 4226.9935,  52.5399,   8.9869, 7444.3107,11.6189,26.8529,12.5981,27.2942,20.2948,,,,,,,,,,,,,,,,,,,,,,,,,, 5.1450,19.4955,19.9111, 6.0675,13.3178,42.3920,56.7815,0.7058,0.1207
2002-08-01, 5.9811, 4458.1016, 5327.2021,  70.5580,  15.3410, 9871.2027,11.3745,27.2608,12.6255,27.3155,19.9816,,,,,,,,,,,,,,,,,,,,,,,,,, 5.0890,20.0787,20.1304, 6.2694,13.2104,45.1627,53.9671,0.7148,0.1554
2002-09-01, 5.9696, 3586.7724, 4371.6538,  57.5386,  12.1280, 8028.0929,11.2795,27.3046,12.3785,27.9668,20.0390,,,,,,,,,,,,,,,,,,,,,,,,,, 5.0108,20.1332,20.7580, 6.0479,13.2768,44.6778,54.4545,0.7167,0.1511
2002-10-01, 6.3651, 3555.3353, 4277.6818,  58.7203,  13.1979, 7904.9353,11.1226,27.2835,12.4393,27.6360,19.9053,,,,,,,,,,,,,,,,,,,,,,,,,, 4.4728,19.6666,19.9980, 5.7107,12.7299,44.9761,54.1141,0.7428,0.1670
2002-11-01, 7.0677, 5249.6424, 5611.4319,  77.3876,  20.6851,10959.1470,11.1773,26.8591,12.4254,26.9639,19.2455,,,,,,,,,,,,,,,,,,,,,,,,,, 3.8384,18.4849,18.5828, 5.0040,11.3739,47.9019,51.2032,0.7061,0.1887
2002-12-01, 6.9928, 4873.3748, 4714.1879,  69.5754,  13.7977, 9670.9358,11.3907,26.4370,12.4821,26.5908,18.7547,,,,,,,,,,,,,,,,,,,,,,,,,, 4.1105,18.1734,18.3171, 5.1305,10.9932,50.3920,48.7459,0.7194,0.1427
2003-01-01, 7.3943, 4857.9516, 4525.4917,  75.3170,  12.4217, 9471.1819,11.2259,26.8138,12.3512,26.9099,18.7036,,,,,,,,,,,,,,,,,,,,,,,,,, 3.5678,18.0824,18.1719, 4.6156,10.5306,51.2919,47.7817,0.7952,0.1312
2003-02-01, 7.2394, 4323.8714, 4512.9799,  65.8278,  16.3812, 8919.0602,11.3043,27.2615,12.2952,26.3473,19.4135,,,,,,,,,,,,,,,,,,,,,,,,,, 3.7905,18.6705,17.8180, 4.7145,11.3523,48.4790,50.5993,0.7381,0.1837
2003-03-01, 7.6001, 3952.6518, 4574.7045,  60.6650,  15.0952, 8603.1164,11.3806,26.5912,12.2658,26.8146,19.5021,,,,,,,,,,,,,,,,,,,,,,,,,, 3.5134,17.6497,17.8573, 4.3362,11.0614,45.9444,53.1750,0.7052,0.1755
2003-04-01, 7.8481, 4899.4052, 4612.1651,  60.1383,  13.4753, 9585.1839,10.7224,27.2140,12.4111,27.5766,18.6921,,,,,,,,,,,,,,,,,,,,,,,,,, 2.6651,17.9567,18.2928, 4.2310,10.0548,51.1144,48.1176,0.6274,0.1406
2003-05-01, 7.7314, 5891.5795, 6231.6135,  93.0985,  21.3206,12237.6121,11.5077,27.4334,12.3921,28.1797,19.6531,,,,,, 34.4010, 21.7729, 29.6949,  66.6280, 27.6671,-2.2047, 0.0082,-0.3785, 0.8827,-1.3911,,,,,, 24.7557, 13.0338, 20.3873,  54.6698, 18.5050, 3.5053,18.2880,18.9808, 4.3262,11.0662,48.1432,50.9218,0.7608,0.1742
2003-06-01, 7.2127, 5643.8162, 5056.8546,  70.1219,  17.3953,10788.1881,11.3288,26.5665,12.5081,27.5034,18.5050,,,,,, 41.3162,-33.1884, 26.7105,  75.9866, -7.2208, 0.1831, 4.6409,-0.2035, 0.7214, 0.3217,,,,,, 31.8092,-37.6832, 18.1861,  64.1471,-13.4625, 3.8392,18.0517,18.9257, 4.9392,10.5326,52.3148,46.8740,0.6500,0.1612
2003-07-01, 7.0351, 4739.4085, 4794.0759,  67.0367,  16.6504, 9617.1715,11.2259,26.7216,12.4719,27.7152,18.9876,,,,,, 50.1813, 13.4157, 27.5921,  85.2735, 29.1882,-0.3930,-0.1313,-0.1263, 0.4210,-1.3072,,,,,, 40.3104,  5.9613, 19.2058,  73.0960, 20.6970, 3.9153,18.3926,19.3208, 5.0794,11.1669,49.2807,49.8491,0.6971,0.1731
2003-08-01, 7.2645, 6441.6982, 5882.7901,  93.0814,  26.6164,12444.1861,11.5981,27.2236,12.6574,28.3020,19.0285,,,,,, 44.4942, 10.4293, 31.9218,  73.4988, 26.0656, 0.2236,-0.0372, 0.0320, 0.9865,-0.9531,,,,,, 34.7083,  2.9504, 22.9874,  61.7486, 17.5277, 4.0401,18.6074,19.6127, 5.0277,10.9673,51.7647,47.2734,0.7480,0.2139
2003-09-01, 7.1148, 5366.8734, 5092.3232,  75.1407,  19.9982,10554.3355,11.4559,27.3564,12.9430,28.5571,19.1707,,,,,, 49.6296, 16.4851, 30.5918,  64.8935, 31.4675, 0.1764, 0.0518, 0.5645, 0.5903,-0.8683,,,,,, 39.6909,  8.7479, 21.9176,  53.9409, 22.7352, 4.0528,18.8971,20.0181, 5.4411,11.2551,50.8499,48.2486,0.7119,0.1895
2003-10-01, 6.5834, 6702.7801, 6283.8072,  92.4205,  29.5432,13108.5509,11.8434,27.6042,13.2139,28.3634,19.4455,,,,,, 88.5274, 46.8975, 57.3911, 123.8468, 65.8274, 0.7208, 0.3206, 0.7746, 0.7273,-0.4598,,,,,, 76.8825, 37.8240, 47.6694, 110.0203, 55.5847, 4.9351,19.7224,20.4347, 6.2210,12.0676,51.1329,47.9367,0.7050,0.2254
2003-11-01, 6.1287, 4972.1935, 5376.6953,  77.2777,  22.8623,10449.0288,12.0354,27.0188,13.1321,28.1308,19.7887,,,,,, -5.2851, -4.1832, -0.1421,  10.5254, -4.6547, 0.8581, 0.1597, 0.7067, 1.1669, 0.5432,,,,,,-10.7547, -9.7164, -5.9087,   4.1428,-10.1607, 5.5656,19.6837,20.7315, 6.5990,12.8711,47.5852,51.4564,0.7396,0.2188
2003-12-01, 6.4906, 6068.9311, 4142.2498,  71.8141,  19.4047,10302.3996,12.1723,27.4182,13.2205,27.7688,18.3388,,,,,, 24.5324,-12.1323,  3.2176,  40.6373,  6.5295, 0.7816, 0.9811, 0.7384, 1.1780,-0.4159,,,,,, 16.9422,-17.4878, -3.0735,  32.0654,  0.0365, 5.3354,19.6520,19.9813, 6.3197,11.1261,58.9079,40.2067,0.6971,0.1884
2004-01-01, 6.1875, 5981.3033, 4608.8828,  96.3839,  27.3046,10713.8746,11.8200,27.3533,12.8978,27.8016,18.5525,,,,,, 23.1240,  1.8427, 27.9710, 119.8135, 13.1208, 0.5941, 0.5395, 0.5466, 0.8917,-0.1510,,,,,, 15.9496, -4.0916, 20.5142, 107.0051,  6.5293, 5.3043,19.9324,20.3546, 6.3193,11.6445,55.8276,43.0179,0.8996,0.2549
2004-02-01, 6.2809, 5035.9390, 4163.3266,  91.8224,  24.0183, 9315.1063,12.1476,27.4055,12.9334,27.4282,19.0142,,,,,, 16.4683, -7.7477, 39.4889,  46.6212,  4.4404, 0.8433, 0.1440, 0.6382, 1.0809,-0.3993,,,,,,  9.5853,-13.1996, 31.2455,  37.9563, -1.7317, 5.5200,19.8762,19.8975, 6.2594,11.9808,54.0621,44.6944,0.9857,0.2578
2004-03-01, 6.2148, 5142.4413, 4090.1364,  70.2884,  18.9195, 9321.7856,11.7145,27.4417,13.2943,28.3000,18.6607,,,,,, 30.1010,-10.5923, 15.8631,  25.3348,  8.3536, 0.3339, 0.8504, 1.0285, 1.4854,-0.8414,,,,,, 22.4886,-15.8237,  9.0838,  18.0013,  2.0136, 5.1779,19.9848,20.7929, 6.6653,11.7177,55.1658,43.8772,0.7540,0.2030
2004-04-01, 5.4887, 6150.0618, 5499.5564, 112.7425,  26.8944,11789.2551,11.9496,27.6402,13.1580,28.3247,19.3180,,,,,, 25.5267, 19.2402, 87.4719,  99.5837, 22.9946, 1.2273, 0.4262, 0.7469, 0.7481, 0.6260,,,,,, 18.9954, 13.0360, 77.7176,  89.1991, 16.5950, 6.1248,20.9990,21.6478, 7.2702,13.1098,52.1667,46.6489,0.9563,0.2281
2004-05-01, 5.3742, 5192.1637, 4386.2474,  80.8757,  20.6755, 9679.9623,11.6441,27.2839,13.2952,27.9978,18.7796,,,,,,-11.8714,-29.6130,-13.1288,  -3.0259,-20.8999, 0.1363,-0.1494, 0.9031,-0.1819,-0.8735,,,,,,-16.3661,-33.2028,-17.5594,  -7.9717,-24.9341, 5.9501,20.7923,21.4697, 7.5171,12.7217,53.6383,45.3126,0.8355,0.2136
2004-06-01, 6.0681, 5536.8694, 4202.0634,  82.5722,  22.0429, 9843.5479,11.5294,27.1998,13.1351,27.9213,18.2690,,,,,, -1.8949,-16.9036, 17.7552,  26.7173, -8.7562, 0.2006, 0.6333, 0.6270, 0.4179,-0.2360,,,,,, -7.5075,-21.6575, 11.0185,  19.4678,-13.9763, 5.1489,19.9227,20.6030, 6.6627,11.5029,56.2487,42.6885,0.8388,0.2239
2004-07-01, 6.1873, 7564.4265, 5309.2645, 121.5305,  29.4496,13024.6711,11.4841,26.9767,13.1234,27.6090,17.8511,,,,,, 59.6070, 10.7464, 81.2895,  76.8699, 35.4314, 0.2582, 0.2551, 0.6515,-0.1062,-1.1365,,,,,, 50.3070,  4.2934, 70.7262,  66.5641, 27.5401, 4.9882,19.5780,20.1735, 6.5319,10.9842,58.0777,40.7631,0.9331,0.2261
2004-08-01, 5.8922, 5662.6835, 4229.1287,  89.8928,  20.9189,10002.6239,11.3995,26.7973,12.8142,27.5195,17.9561,,,,,,-12.0933,-28.1102, -3.4256, -21.4058,-19.6201,-0.1986,-0.4263, 0.1567,-0.7825,-1.0723,,,,,,-16.9847,-32.1103, -8.7993, -25.7791,-24.0927, 5.2009,19.7419,20.4238, 6.5368,11.3927,56.6120,42.2802,0.8987,0.2091
2004-09-01, 5.9726, 5718.8000, 4508.0026, 105.7399,  24.9797,10357.5222,11.5803,26.9751,13.1161,27.4767,18.3348,,,,,,  6.5574,-11.4745, 40.7224,  24.9097, -1.8648, 0.1244,-0.3813, 0.1731,-1.0804,-0.8359,,,,,,  0.5518,-16.4638, 32.7913,  17.8698, -7.3957, 5.2917,19.8188,20.2922, 6.7409,11.6655,55.2140,43.5239,1.0209,0.2412
2004-10-01, 5.8983, 7190.1103, 5695.0873, 135.8247,  35.4981,13056.5203,11.8044,26.3051,13.1750,27.2877,18.1858,,,,,,  7.2706, -9.3688, 46.9639,  20.1566, -0.3969,-0.0390,-1.2990,-0.0389,-1.0757,-1.2597,,,,,,  1.2958,-14.4168, 38.7783,  13.4642, -5.9446, 5.5772,19.2702,20.1980, 6.8714,11.6031,55.0691,43.6187,1.0403,0.2719
2004-11-01, 5.8238, 6375.9214, 4594.5108,  88.9836,  25.5134,11084.9292,11.4692,26.8961,13.3182,27.7190,17.9156,,,,,, 28.2316,-14.5477, 15.1479,  11.5960,  6.0857,-0.5663,-0.1226, 0.1861,-0.4118,-1.8730,,,,,, 21.1746,-19.2504,  8.8110,   5.4546,  0.2475, 5.3347,19.9126,20.6902, 7.0819,11.4264,57.5188,41.4483,0.8027,0.2302
2004-12-01, 5.4975, 8679.5056, 6312.6447, 147.1337,  35.0457,15174.3297,12.0617,26.3929,13.3371,27.6019,18.0719,,,,,, 43.0154, 52.3965,104.8815,  80.6043, 47.2893,-0.1106,-1.0252, 0.1166,-0.1669,-0.2670,,,,,, 35.5628, 44.4551, 94.2051,  71.1930, 39.6140, 6.2221,19.8066,20.9526, 7.4311,11.9191,57.1986,41.6008,0.9696,0.2310
2005-01-01, 5.4305, 4500.4285, 4220.0063,  99.2891,  21.4227, 8841.1467,11.4794,26.2751,13.3154,27.7408,18.6016,,,,,,-24.7584, -8.4375,  3.0141, -21.5415,-17.4795,-0.3406,-1.0782, 0.4176,-0.0607, 0.0491,,,,,,-28.6339,-13.1537, -2.2919, -25.5828,-21.7299, 5.7373,19.7709,21.1612, 7.4787,12.4927,50.9032,47.7314,1.1230,0.2423
2005-02-01, 5.2461, 5306.5664, 5107.8647, 108.1320,  30.5575,10553.1206,11.5185,26.0163,13.3678,27.5911,18.6011,,,,,,  5.3739, 22.6871, 17.7621,  27.2261, 13.2904,-0.6292,-1.3893, 0.4344, 0.1629,-0.4131,,,,,,  0.1214, 16.5716, 11.8921,  20.8844,  7.6433, 5.9597,19.7348,21.2312, 7.7169,12.6893,50.2843,48.4015,1.0246,0.2896
2005-03-01, 5.0265, 4980.2513, 4820.0558,  95.4971,  35.1376, 9930.9418,11.5331,25.8536,13.6178,27.0240,18.5585,,,,,, -3.1539, 17.8458, 35.8647,  85.7215,  6.5348,-0.1814,-1.5881, 0.3235,-1.2760,-0.1022,,,,,, -7.7889, 12.2058, 29.3623,  76.8330,  1.4361, 6.1952,19.8303,20.9447, 8.1801,12.8844,50.1488,48.5357,0.9616,0.3538
2005-04-01, 5.0082, 8504.5764, 6907.5946, 138.0645,  43.1788,15593.4143,11.1097,25.7492,13.6313,26.9936,17.6611,,,,,, 38.2844, 25.6028, 22.4600,  60.5490, 32.2680,-0.8399,-1.8911, 0.4733,-1.3310,-1.6570,,,,,, 31.6891, 19.6123, 16.6195,  52.8919, 25.9597, 5.8105,19.7518,20.9369, 8.2118,12.0494,54.5395,44.2982,0.8854,0.2769
2005-05-01, 5.0365, 6272.7404, 5398.5060,  95.1868,  30.1913,11796.6244,10.9770,25.4841,13.4017,26.8957,17.6762,,,,,, 20.8117, 23.0780, 17.6951,  46.0246, 21.8664,-0.6671,-1.7998, 0.1065,-1.1021,-1.1034,,,,,, 15.0188, 17.1764, 12.0517,  39.0228, 16.0229, 5.6556,19.4671,20.8110, 7.9641,12.0336,53.1740,45.7631,0.8069,0.2559
2005-06-01, 4.8251, 6459.3953, 5344.0354, 103.6339,  29.7093,11936.7738,10.9319,25.3656,13.2596,26.5870,17.4529,,,,,, 16.6615, 27.1765, 25.5069,  34.7793, 21.2650,-0.5975,-1.8342, 0.1245,-1.3343,-0.8161,,,,,, 11.2916, 21.3225, 19.7299,  28.5755, 15.6831, 5.8257,19.5950,20.7602, 8.0462,12.0466,54.1134,44.7695,0.8682,0.2489
2005-07-01, 4.9085, 7444.2557, 6740.3310, 144.4896,  40.4044,14369.4807,11.2546,25.0842,13.6769,26.2499,17.8082,,,,,, -1.5886, 26.9541, 18.8916,  37.1985, 10.3251,-0.2295,-1.8925, 0.5535,-1.3591,-0.0429,,,,,, -6.1931, 21.0142, 13.3289,  30.7792,  5.1632, 6.0492,19.2317,20.3429, 8.3581,12.2961,51.8060,46.9073,1.0055,0.2812
2005-08-01, 4.8785, 5515.8448, 5149.9934, 106.3290,  31.2935,10803.4608,11.2268,24.5042,13.4394,25.4944,17.6192,,,,,, -2.5931, 21.7743, 18.2843,  49.5944,  8.0063,-0.1727,-2.2931, 0.6252,-2.0251,-0.3369,,,,,, -7.1240, 16.1099, 12.7822,  42.6360,  2.9823, 6.0530,18.7128,19.6569, 8.1626,12.1481,51.0563,47.6698,0.9842,0.2897
2005-09-01, 5.0161, 7810.6633, 7010.9851, 150.2334,  49.8993,15021.7811,11.2781,24.7765,13.9914,25.5586,17.6527,,,,,, 36.5787, 55.5231, 42.0783,  99.7592, 45.0326,-0.3022,-2.1986, 0.8753,-1.9181,-0.6821,,,,,, 30.0550, 48.0945, 35.2919,  90.2177, 38.1051, 5.9629,18.8166,19.5613, 8.5466,12.0330,51.9956,46.6721,1.0001,0.3322
2005-10-01, 5.2682, 6727.3305, 5776.3363,  99.4139,  35.3520,12638.4326,10.3350,24.3163,13.7941,25.1140,16.7936,,,,,, -6.4363,  1.4267,-26.8072,  -0.4116, -3.2021,-1.4694,-1.9888, 0.6191,-2.1737,-1.3922,,,,,,-11.1188, -3.6493,-30.4702,  -5.3955, -8.0464, 4.8132,18.0948,18.8526, 8.0992,10.9487,53.2292,45.7045,0.7866,0.2797
2005-11-01, 5.0966, 6466.2274, 5902.9647, 112.3835,  37.9427,12519.5183,10.4104,24.0608,13.8149,24.6689,16.9204,,,,,,  1.4164, 28.4786, 26.2969,  48.7164, 12.9418,-1.0588,-2.8353, 0.4967,-3.0501,-0.9952,,,,,, -3.5018, 22.2481, 20.1722,  41.5045,  7.4647, 5.0561,18.0446,18.6231, 8.2955,11.2504,51.6492,47.1501,0.8977,0.3031
2005-12-01, 4.8549, 9761.3119, 7599.5249, 187.4340,  51.4575,17599.7283,10.6480,23.6487,14.1022,24.5186,16.3390,,,,,, 12.4639, 20.3858, 27.3902,  46.8295, 15.9836,-1.4137,-2.7442, 0.7651,-3.0834,-1.7329,,,,,,  7.2567, 14.8118, 21.4919,  40.0312, 10.6134, 5.5248,17.9236,18.7532, 8.8192,10.9524,55.4629,43.1798,1.0650,0.2924
2006-01-01, 4.5631, 5402.9962, 5134.2802,  93.3557,  29.3595,10659.9916,10.1095,23.6200,13.5711,24.1870,16.6858,,,,,, 20.0551, 21.6652, -5.9758,  37.0481, 20.5725,-1.3699,-2.6551, 0.2558,-3.5539,-1.9158,,,,,, 14.8160, 16.3558,-10.0790,  31.0674, 15.3108, 5.3043,18.2252,18.7675, 8.6149,11.5936,50.6848,48.1640,0.8758,0.2754
2006-02-01, 4.1856, 6719.3526, 6250.3400, 123.3784,  44.8379,13137.9089,10.1445,23.5268,13.6341,24.4005,16.5925,,,,,, 26.6234, 22.3670, 14.0997,  46.7327, 24.4931,-1.3740,-2.4895, 0.2663,-3.1906,-2.0086,,,,,, 21.5363, 17.4510,  9.5158,  40.8378, 19.4917, 5.7195,18.5641,19.4028, 9.0689,11.9085,51.1448,47.5748,0.9391,0.3413
2006-03-01, 4.1120, 8064.1325, 7787.9393, 152.0974,  63.7592,16067.9285,10.0511,23.2027,13.2036,23.9753,16.5106,,,,,, 61.9222, 61.5736, 59.2692,  81.4558, 61.7966,-1.4820,-2.6509,-0.4141,-3.0487,-2.0479,,,,,, 55.5269, 55.1921, 52.9787,  74.2890, 55.4063, 5.7046,18.3367,19.0788, 8.7325,11.9089,50.1878,48.4688,0.9466,0.3968
2006-04-01, 4.1214, 7295.0454, 6661.1659, 120.1134,  47.6685,14123.9932, 9.3637,22.6889,12.2366,23.3371,15.7197,,,,,,-14.2221, -3.5675,-13.0020,  10.3981, -9.4233,-1.7461,-3.0602,-1.3947,-3.6565,-1.9413,,,,,,-17.6174, -7.3846,-16.4456,   6.0283,-13.0086, 5.0348,17.8326,18.4551, 7.7940,11.1392,51.6500,47.1621,0.8504,0.3375
2006-05-01, 4.0384, 7707.1824, 7075.7782, 143.4604,  47.1187,14973.5397, 9.5908,21.9544,12.4910,22.4162,15.5014,,,,,, 22.8679, 31.0692, 50.7146,  56.0673, 26.9307,-1.3862,-3.5297,-0.9107,-4.4795,-2.1748,,,,,, 18.0986, 25.9816, 44.8644,  50.0093, 22.0037, 5.3369,17.2205,17.6644, 8.1245,11.0180,51.4720,47.2552,0.9581,0.3147
2006-06-01, 3.9382,12391.6219, 9071.8064, 273.3936,  64.5472,21801.3691, 9.6588,21.4844,13.0835,21.9531,14.6589,,,,,, 91.8387, 69.7557,163.8072, 117.2627, 82.6404,-1.2731,-3.8812,-0.1761,-4.6339,-2.7940,,,,,, 84.5700, 63.3237,153.8116, 109.0306, 75.7202, 5.5038,16.8814,17.3323, 8.7988,10.3145,56.8387,41.6112,1.2540,0.2961
2006-07-01, 4.3169, 9386.4067, 7238.7950, 227.7763,  48.4218,16901.3998, 9.8015,20.8800,12.8299,21.3630,14.6203,,,,,, 26.0893,  7.3952, 57.6420,  19.8429, 17.6201,-1.4531,-4.2042,-0.8469,-4.8869,-3.1879,,,,,, 20.8714,  2.9510, 51.1184,  14.8835, 12.7527, 5.2577,15.8777,16.3407, 8.1607, 9.8770,55.5363,42.8296,1.3477,0.2865
2006-08-01, 4.7245, 8862.3353, 7099.7420, 237.8796,  46.2255,16246.1824,10.1140,20.6720,12.9684,21.4114,14.8019,,,,,, 60.6705, 37.8592,123.7203,  47.7157, 50.3794,-1.1128,-3.8322,-0.4709,-4.0830,-2.8173,,,,,, 53.4221, 31.6399,113.6275,  41.0517, 43.5953, 5.1464,15.2281,15.9341, 7.8720, 9.6228,54.5503,43.7010,1.4642,0.2845
2006-09-01, 4.5769,11394.5387, 9888.1934, 404.7970,  72.6604,21760.1895,10.3975,20.6815,12.9414,21.5384,15.1552,,,,,, 45.8844, 41.0386,169.4454,  45.6140, 44.8576,-0.8807,-4.0950,-1.0500,-4.0202,-2.4975,,,,,, 39.4996, 34.8659,157.6529,  39.2411, 38.5178, 5.5658,15.3998,16.2191, 7.9984,10.1153,52.3642,45.4417,1.8603,0.3339
2006-10-01, 4.1859, 9590.3499, 8012.1846, 266.0599,  49.3877,17917.9821,10.2084,20.7939,12.7779,21.5316,15.0111,,,,,, 42.5580, 38.7070,167.6285,  39.7030, 41.7738,-0.1266,-3.5225,-1.0161,-3.5824,-1.7825,,,,,, 36.8304, 33.1342,156.8760,  34.0901, 36.0777, 5.7805,15.9407,16.6488, 8.2468,10.3903,53.5236,44.7159,1.4849,0.2756
2006-11-01, 4.3136,10049.8056, 8015.4737, 284.3101,  54.8147,18404.4041,10.6424,20.8820,12.8605,21.3898,15.1682,,,,,, 55.4199, 35.7873,152.9820,  44.4671, 47.0057, 0.2320,-3.1788,-0.9544,-3.2791,-1.7521,,,,,, 48.9930, 30.1721,142.5206,  38.4931, 40.9267, 6.0671,15.8833,16.3701, 8.1935,10.4058,54.6054,43.5519,1.5448,0.2978
2006-12-01, 4.4779,14150.5309,11005.0870, 430.2185,  71.2481,25657.0845,10.9745,20.6746,12.8504,21.6671,15.1963,,,,,, 44.9655, 44.8128,129.5307,  38.4601, 45.7811, 0.3265,-2.9741,-1.2518,-2.8514,-1.1427,,,,,, 38.7523, 38.6062,119.6930,  32.5257, 39.5330, 6.2181,15.5025,16.4525, 8.0137,10.2590,55.1525,42.8930,1.6768,0.2777
2007-01-01, 4.7118, 8358.2232, 7264.2060, 267.8787,  35.4469,15925.7548,10.7999,19.2799,12.6477,22.7943,14.7257,,,,,, 54.6961, 41.4844,186.9440,  20.7341, 49.3974, 0.6905,-4.3400,-0.9234,-1.3926,-1.9601,,,,,, 47.7351, 35.1179,174.0322,  15.3013, 42.6749, 5.8142,13.9126,17.2688, 7.5788, 9.5633,52.4824,45.6129,1.6820,0.2226
2007-02-01, 5.2468,10060.4706, 8682.7117, 295.8102,  53.8864,19092.8790,11.2533,19.0536,12.8398,25.5908,14.8656,,,,,, 49.7238, 38.9158,139.7586,  20.1805, 45.3266, 1.1088,-4.4732,-0.7943, 1.1903,-1.7269,,,,,, 42.2597, 31.9906,127.8061,  14.1892, 38.0817, 5.7071,13.1185,19.3298, 7.2145, 9.1393,52.6923,45.4762,1.5493,0.2822
2007-03-01, 5.7805,12876.2737,11735.6625, 405.0454,  79.5653,25096.5470,11.8534,18.9529,13.2418,26.7996,15.2430,,,,,, 59.6734, 50.6902,166.3066,  24.7903, 56.1903, 1.8022,-4.2498, 0.0382, 2.8242,-1.2676,,,,,, 50.9478, 42.4556,151.7540,  17.9710, 47.6551, 5.7410,12.4526,19.8705, 7.0536, 8.9454,51.3070,46.7621,1.6139,0.3170
2007-04-01, 6.2563, 8797.3500, 8725.2194, 249.9880,  56.0799,17828.6372,12.0566,22.0726,13.2264,28.5135,17.0265,,,,,, 20.5935, 30.9864,108.1266,  17.6456, 26.2294, 2.6929,-0.6164, 0.9899, 5.1764, 1.3068,,,,,, 13.4930, 23.2740, 95.8723,  10.7187, 18.7971, 5.4587,14.8850,20.9467, 6.5597,10.1361,49.3439,48.9394,1.4022,0.3145
2007-05-01, 6.2264, 9921.6476, 9091.0026, 285.9274,  51.5642,19350.1417,12.4983,22.5764,13.7298,29.5478,17.2968,,,,,, 28.7325, 28.4806, 99.3075,   9.4347, 29.2289, 2.9075, 0.6220, 1.2388, 7.1316, 1.7954,,,,,, 21.1869, 20.9498, 87.6252,   3.0202, 21.6542, 5.9042,15.3917,21.9544, 7.0636,10.4215,51.2743,46.9816,1.4777,0.2665
2007-06-01, 6.0338,12937.5693,11904.0892, 433.6397,  74.9090,25350.2072,13.1269,22.8542,14.3843,29.6256,17.7649,,,,,,  4.4058, 31.2207, 58.6137,  16.0531, 16.2781, 3.4681, 1.3698, 1.3007, 7.6725, 3.1060,,,,,, -1.5354, 23.7537, 49.5879,   9.4491,  9.6613, 6.6894,15.8632,22.2493, 7.8753,11.0636,51.0354,46.9585,1.7106,0.2955
2007-07-01, 5.7718, 9211.0806, 9205.0498, 263.3167,  46.7619,18726.2090,13.6750,25.5830,14.3756,30.4576,19.5803,,,,,, -1.8679, 27.1627, 15.6032,  -3.4280, 10.7968, 3.8735, 4.7030, 1.5456, 9.0946, 4.9599,,,,,, -7.2228, 20.2237,  9.2949,  -8.6978,  4.7508, 7.4720,18.7301,23.3387, 8.1343,13.0549,49.1882,49.1560,1.4061,0.2497
2007-08-01, 5.2178,12278.3484,11558.2681, 405.9973,  75.8581,24318.4718,14.0499,25.7935,14.7815,31.0227,19.6967,,,,,, 38.5453, 62.7984, 70.6734,  64.1046, 49.6873, 3.9359, 5.1215, 1.8131, 9.6112, 4.8948,,,,,, 31.6748, 54.7252, 62.2096,  55.9665, 42.2642, 8.3941,19.5554,24.5252, 9.0894,13.7609,50.4898,47.5288,1.6695,0.3119
2007-09-01, 5.0050,10955.5913, 9940.8904, 308.4126,  58.7510,21263.6452,14.4529,26.1889,14.7408,31.0583,19.9896,,,,,, -3.8523,  0.5329,-23.8106, -19.1431, -2.2819, 4.0554, 5.5074, 1.7994, 9.5200, 4.8344,,,,,, -8.4351, -4.2589,-27.4421, -22.9971, -6.9396, 8.9975,20.1742,24.8115, 9.2717,14.2704,51.5226,46.7506,1.4504,0.2763
